sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids,is_negative
legacy_raw_synthetic_wound__syn_wound_0065,train,drawing:raw_synthetic_wound__syn_wound_0065,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0065.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0065.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0065.jpg,SYNTHETIC,9ed56f4479add9efd6db10ff36cdb7a8bd4f639b1fbb2aa96d12cd26a0b37624,1,1,0
legacy_raw_synthetic_wound__syn_wound_0066,train,drawing:raw_synthetic_wound__syn_wound_0066,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0066.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0066.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0066.jpg,SYNTHETIC,b0e6f46b5396e49ce83f7eb2559f5950b31efbf4565e6014169bb2ae4c960742,1,0,0
legacy_raw_synthetic_wound__syn_wound_0067,train,drawing:raw_synthetic_wound__syn_wound_0067,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0067.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0067.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0067.jpg,SYNTHETIC,6741928fab9af0524d795357d9cdcf2d3f67fbb508ac920ef5e3b465994d8aaf,1,1,0
legacy_raw_synthetic_wound__syn_wound_0069,train,drawing:raw_synthetic_wound__syn_wound_0069,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0069.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0069.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0069.jpg,SYNTHETIC,247bc40d117f9c8baddff7db4b71e7363769b1a71128fcfd8a96621b5a8534b7,1,1,0
legacy_raw_synthetic_wound__syn_wound_0070,train,drawing:raw_synthetic_wound__syn_wound_0070,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0070.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0070.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0070.jpg,SYNTHETIC,f3689ecd8f1e6935a32cb1951cf18c6ffa542eef3214e7a25d595d3b0c27bcdc,1,1,0
legacy_raw_synthetic_wound__syn_wound_0071,val,drawing:raw_synthetic_wound__syn_wound_0071,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0071.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0071.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0071.jpg,SYNTHETIC,b2b5a924228286812f829e5279fe23d928f9d8b4d94bd9306c0188a7ed695f40,1,0,0
legacy_raw_synthetic_wound__syn_wound_0072,train,drawing:raw_synthetic_wound__syn_wound_0072,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0072.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0072.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0072.jpg,SYNTHETIC,64bbc2d64491927b41e5bdb641d42120df4c36428cb0b07c6cbafcec7c112abc,1,0,0
legacy_raw_synthetic_wound__syn_wound_0075,val,drawing:raw_synthetic_wound__syn_wound_0075,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0075.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0075.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0075.jpg,SYNTHETIC,c6098a8f6d62764353ed69be682ad701e11dd140c2b6c8f4f86c832e74f6a246,1,1,0
legacy_raw_synthetic_wound__syn_wound_0076,train,drawing:raw_synthetic_wound__syn_wound_0076,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0076.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0076.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0076.jpg,SYNTHETIC,2aaa1bf11a7792f4b83daf797220e4939155cf5f315bddace7f90d683ef5afff,1,1,0
legacy_raw_synthetic_wound__syn_wound_0077,train,drawing:raw_synthetic_wound__syn_wound_0077,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0077.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0077.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0077.jpg,SYNTHETIC,9c181d37d616cce531cfd537792ab1dbba6295eaadf022fab7d0a7e85be54e6d,1,1,0
legacy_raw_synthetic_wound__syn_wound_0078,val,drawing:raw_synthetic_wound__syn_wound_0078,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0078.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0078.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0078.jpg,SYNTHETIC,a29a37c468ac073201099fb6ab8887431584d5f10bd1d68548b3376ed88d8c54,1,0,0
legacy_raw_synthetic_wound__syn_wound_0079,train,drawing:raw_synthetic_wound__syn_wound_0079,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0079.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0079.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0079.jpg,SYNTHETIC,f11b77dbe997f6fea8f7be4fe6cf625af42235efc734a4d69d0340d197441cde,1,0,0
legacy_raw_synthetic_wound__syn_wound_0080,train,drawing:raw_synthetic_wound__syn_wound_0080,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0080.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0080.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0080.jpg,SYNTHETIC,bc353164077c9729eb3d5af702b16f1c101093eae9e8ba853dd7a475263f7c09,1,1,0
legacy_raw_synthetic_wound__syn_wound_0081,train,drawing:raw_synthetic_wound__syn_wound_0081,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0081.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0081.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0081.jpg,SYNTHETIC,b3fde7c8d8572414c90d8899fa1f5b7549a1bfe5f4a7dfa92d07176e9f73b030,1,0,0
legacy_raw_synthetic_wound__syn_wound_0082,val,drawing:raw_synthetic_wound__syn_wound_0082,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0082.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0082.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0082.jpg,SYNTHETIC,e24ba378824690572242890fa7cb017eb872e6e03acb96dfc8bb93df52fddc74,1,0,0
legacy_raw_synthetic_wound__syn_wound_0084,train,drawing:raw_synthetic_wound__syn_wound_0084,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0084.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0084.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0084.jpg,SYNTHETIC,0781e94345a7e98ac07646fba176547bb89b108ed787d2fc34af4bc7a9f11b39,1,0,0
legacy_raw_synthetic_wound__syn_wound_0085,val,drawing:raw_synthetic_wound__syn_wound_0085,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0085.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0085.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0085.jpg,SYNTHETIC,f2a94813604040da8886d386e7b4019146e7e2a74ab6cf5611007ba2760d22ee,1,0,0
legacy_raw_synthetic_wound__syn_wound_0088,train,drawing:raw_synthetic_wound__syn_wound_0088,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0088.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0088.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0088.jpg,SYNTHETIC,7ffe369b219dab44c4d46c8bbd1f98a2202c8ee0048c2ffdbd667c9c044c65d1,1,1,0
legacy_raw_synthetic_wound__syn_wound_0091,test,drawing:raw_synthetic_wound__syn_wound_0091,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0091.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0091.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0091.jpg,SYNTHETIC,37a040cfc0dfd3a4b71ff4c19b4cad54ded0e774c14bc6d7c91bafe7072f9c15,1,1,0
legacy_raw_synthetic_wound__syn_wound_0096,train,drawing:raw_synthetic_wound__syn_wound_0096,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0096.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0096.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0096.jpg,SYNTHETIC,5a0483320ab6d407c420de08428b3ea7e47217c6f3fec1610e80963f28d26b48,1,1,0
legacy_raw_synthetic_wound__syn_wound_0098,train,drawing:raw_synthetic_wound__syn_wound_0098,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0098.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0098.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0098.jpg,SYNTHETIC,6fb3da2e702a48f62a3f94358c778c56e69edd8504a2d373411934af7e849733,1,0,0
legacy_raw_synthetic_wound__syn_wound_0099,train,drawing:raw_synthetic_wound__syn_wound_0099,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0099.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0099.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0099.jpg,SYNTHETIC,2569f1099024b49c92547cf79fb5777df3a8f8b3210cdbc62abc657c0e8337dd,1,1,0
legacy_raw_synthetic_wound__syn_wound_0101,train,drawing:raw_synthetic_wound__syn_wound_0101,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0101.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0101.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0101.jpg,SYNTHETIC,25a2333cbcb4bb9162555d6b25d216796a08ae08745e4593e76ad319d9163db5,1,0,0
legacy_raw_synthetic_wound__syn_wound_0103,test,drawing:raw_synthetic_wound__syn_wound_0103,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0103.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0103.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0103.jpg,SYNTHETIC,a1d1ca0d3df9f04b919bffa1738f2c345902f8804808334e085e92ce73d215f8,1,0,0
legacy_raw_synthetic_wound__syn_wound_0104,val,drawing:raw_synthetic_wound__syn_wound_0104,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0104.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0104.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0104.jpg,SYNTHETIC,395a1e63f4cb76d0c93c1fb9c60b04dda7bbc0caecdde07f4e30c378eeccc758,1,0,0
legacy_raw_synthetic_wound__syn_wound_0108,train,drawing:raw_synthetic_wound__syn_wound_0108,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0108.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0108.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0108.jpg,SYNTHETIC,24870414d2cca379549bde5de5c314f6cb9255c3a120da4ce4ee3c275d5056d2,1,1,0
legacy_raw_synthetic_wound__syn_wound_0109,test,drawing:raw_synthetic_wound__syn_wound_0109,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0109.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0109.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0109.jpg,SYNTHETIC,d72cae4e9aa483c552679ee8a48e1bcdd8f3a91cfe82d20c88b0d21f5153b77d,1,1,0
legacy_raw_synthetic_wound__syn_wound_0110,train,drawing:raw_synthetic_wound__syn_wound_0110,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0110.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0110.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0110.jpg,SYNTHETIC,3be5f5a00c0abc9e98585c304fc5331ce739c7d0207ed81f3932307eb198498a,1,0,0
legacy_raw_synthetic_wound__syn_wound_0113,train,drawing:raw_synthetic_wound__syn_wound_0113,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0113.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0113.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0113.jpg,SYNTHETIC,9bbd9a2b96d96a8c3262e4bcc1db9296abc7cc4823db18ef34c7f95b001be039,1,0,0
legacy_raw_synthetic_wound__syn_wound_0114,train,drawing:raw_synthetic_wound__syn_wound_0114,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0114.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0114.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0114.jpg,SYNTHETIC,5a3165f7ebc5683e8b0fd747043da653d88e146c0f95304e890026325c844761,1,0,0
legacy_raw_synthetic_wound__syn_wound_0115,test,drawing:raw_synthetic_wound__syn_wound_0115,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0115.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0115.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0115.jpg,SYNTHETIC,1ae2d5140dfc55c9e6e001e35f375830103c41c4b021f5328da19d21e2f01430,1,0,0
legacy_raw_synthetic_wound__syn_wound_0116,train,drawing:raw_synthetic_wound__syn_wound_0116,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0116.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0116.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0116.jpg,SYNTHETIC,98b33d9883d37e059404864c8663d3a5b70cf067609e38d8a301e5d01c70e424,1,0,0
legacy_raw_synthetic_wound__syn_wound_0117,train,drawing:raw_synthetic_wound__syn_wound_0117,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0117.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0117.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0117.jpg,SYNTHETIC,2378823d2114bb93714e6d00d1a8a80566c4c188e6aacc586e868fbfc5777b8e,1,0,0
legacy_raw_synthetic_wound__syn_wound_0118,test,drawing:raw_synthetic_wound__syn_wound_0118,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0118.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0118.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0118.jpg,SYNTHETIC,aac5a7919cb7191c71673879464770223866858b001308964d1fc1637c7e2b66,1,1,0
legacy_raw_synthetic_wound__syn_wound_0119,test,drawing:raw_synthetic_wound__syn_wound_0119,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0119.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0119.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0119.jpg,SYNTHETIC,ebf97dd12e2d7a9299c02a6a4afc9bb4d42e22f9b15559dd20775a8f46b04022,1,1,0
legacy_raw_synthetic_wound__syn_wound_0120,train,drawing:raw_synthetic_wound__syn_wound_0120,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0120.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0120.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0120.jpg,SYNTHETIC,57095cfc3410f9ca31732d41597d03b6f423403e0b6efe0b7441221af19be614,1,1,0
legacy_raw_synthetic_wound__syn_wound_0126,train,drawing:raw_synthetic_wound__syn_wound_0126,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0126.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0126.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0126.jpg,SYNTHETIC,94d0eff1d3cff20c3813888c3932a7d80ef3515b19513e974e0246d35caf6d39,1,0,0
legacy_raw_synthetic_wound__syn_wound_0128,test,drawing:raw_synthetic_wound__syn_wound_0128,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0128.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0128.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0128.jpg,SYNTHETIC,c4146475dbcc02cfe9ca5d8aecd1c501f33c748b905197d8f96c87865544c426,1,1,0
legacy_raw_synthetic_wound__syn_wound_0130,train,drawing:raw_synthetic_wound__syn_wound_0130,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0130.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0130.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0130.jpg,SYNTHETIC,b2b7dde77d0fe106dbe0f1599902c53eec0fbbe8b289223a336a34f58864e06e,1,1,0
legacy_raw_synthetic_wound__syn_wound_0132,train,drawing:raw_synthetic_wound__syn_wound_0132,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0132.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0132.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0132.jpg,SYNTHETIC,e7ca49deab84570ffcbe1c3dc59dc2fac8eb7f75ccf47f4c23083e6f64079c40,1,1,0
legacy_raw_synthetic_wound__syn_wound_0133,val,drawing:raw_synthetic_wound__syn_wound_0133,data/datasets/yolo_real_skin_v2/images/val/legacy_raw_synthetic_wound__syn_wound_0133.jpg,data/datasets/yolo_real_skin_v2/labels/val/legacy_raw_synthetic_wound__syn_wound_0133.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0133.jpg,SYNTHETIC,c4d8df976c4f8b2860c974459ff430936961a18a4a3c9621faf93b4d89445b9c,1,0,0
legacy_raw_synthetic_wound__syn_wound_0134,train,drawing:raw_synthetic_wound__syn_wound_0134,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0134.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0134.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0134.jpg,SYNTHETIC,c2e2ba7f1bdd50112f38e8549fb1eb695142bb925dd5cd72edf29ce9fa684a93,1,0,0
legacy_raw_synthetic_wound__syn_wound_0136,train,drawing:raw_synthetic_wound__syn_wound_0136,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0136.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0136.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0136.jpg,SYNTHETIC,3a4dbd65c84938706d553a87537cf75f24225c15233c18caeeaeaa1edd67f44f,1,1,0
legacy_raw_synthetic_wound__syn_wound_0137,train,drawing:raw_synthetic_wound__syn_wound_0137,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0137.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0137.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0137.jpg,SYNTHETIC,e8aa78af2c62c860e4af7db9f2df5d3d3315ac418de446853ebae9239090b4e3,1,0,0
legacy_raw_synthetic_wound__syn_wound_0139,test,drawing:raw_synthetic_wound__syn_wound_0139,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0139.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0139.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0139.jpg,SYNTHETIC,6bda740380435dff940f85df47ab52b87b55e3e50c3e76181adab40167e773cf,1,1,0
legacy_raw_synthetic_wound__syn_wound_0141,test,drawing:raw_synthetic_wound__syn_wound_0141,data/datasets/yolo_real_skin_v2/images/test/legacy_raw_synthetic_wound__syn_wound_0141.jpg,data/datasets/yolo_real_skin_v2/labels/test/legacy_raw_synthetic_wound__syn_wound_0141.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0141.jpg,SYNTHETIC,fd8d1401feb9212d35992f2661e2c6bfa7a3f758b43220a96bcc7620eea00e9b,1,0,0
legacy_raw_synthetic_wound__syn_wound_0142,train,drawing:raw_synthetic_wound__syn_wound_0142,data/datasets/yolo_real_skin_v2/images/train/legacy_raw_synthetic_wound__syn_wound_0142.jpg,data/datasets/yolo_real_skin_v2/labels/train/legacy_raw_synthetic_wound__syn_wound_0142.txt,yolo_retrain_v2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0142.jpg,SYNTHETIC,558fb82bb3f0cb1a2042f87d968b5274b55e49b2be79c7bf2437319ad4d24014,1,1,0
